cve_id,published,description,cvss_score,cvss_version,cwe_ids,cpe_strings,matched_terms
CVE-2002-0481,2002-08-12,"An interaction between Windows Media Player (WMP) and Outlook 2002 allows remote attackers to bypass Outlook security settings and execute Javascript via an IFRAME in an HTML email message that references .WMS (Windows Media Skin) or other WMP media files, whose onload handlers execute the player.LaunchURL() Javascript function.",5.1,2.0,,cpe:2.3:a:microsoft:outlook:2002:*:*:*:*:*:*:*,media player
CVE-2002-1770,2002-12-31,"Qualcomm Eudora 5.1 allows remote attackers to execute arbitrary code via an HTML e-mail message that uses a file:// URL in a t:video tag to reference an attached Windows Media Player file containing JavaScript code, which is launched and executed in the My Computer zone by Internet Explorer.",5.0,2.0,,cpe:2.3:a:qualcomm:eudora:5.1:*:*:*:*:*:*:*,media player
CVE-2002-1844,2002-12-31,"Microsoft Windows Media Player (WMP) 6.3, when installed on Solaris, installs executables with world-writable permissions, which allows local users to delete or modify the executables to gain privileges.",7.8,3.1,CWE-276,cpe:2.3:a:microsoft:windows_media_player:6.3:*:*:*:*:*:*:*|cpe:2.3:o:oracle:solaris:-:*:*:*:*:*:*:*,media player
CVE-2002-1847,2002-12-31,"Buffer overflow in mplay32.exe of Microsoft Windows Media Player (WMP) 6.3 through 7.1 allows remote attackers to execute arbitrary commands via a long mp3 filename command line argument. NOTE: since the only known attack vector requires command line access, this may not be a vulnerability.",7.5,2.0,,cpe:2.3:a:microsoft:windows_media_player:-:*:*:*:*:*:*:*|cpe:2.3:a:microsoft:windows_media_player:6.3:*:*:*:*:*:*:*|cpe:2.3:a:microsoft:windows_media_player:6.4:*:*:*:*:*:*:*|cpe:2.3:a:microsoft:windows_media_player:7:*:*:*:*:*:*:*|cpe:2.3:a:microsoft:windows_media_player:7.1:*:*:*:*:*:*:*,media player
CVE-2003-0228,2003-05-27,Directory traversal vulnerability in Microsoft Windows Media Player 7.1 and Windows Media Player for Windows XP allows remote attackers to execute arbitrary code via a skins file with a URL containing hex-encoded backslash characters (%5C) that causes an executable to be placed in an arbitrary location.,7.5,2.0,,cpe:2.3:a:microsoft:windows_media_player:-:*:*:*:*:*:*:*|cpe:2.3:a:microsoft:windows_media_player:7.1:*:*:*:*:*:*:*,media player
CVE-2003-0348,2003-07-24,A certain Microsoft Windows Media Player 9 Series ActiveX control allows remote attackers to view and manipulate the Media Library on the local system via HTML script.,6.4,2.0,,cpe:2.3:a:microsoft:windows_media_player:9:*:*:*:*:*:*:*,media player
CVE-2003-0604,2003-08-27,"Windows Media Player (WMP) 7 and 8, as running on Internet Explorer and possibly other Microsoft products that process HTML, allows remote attackers to bypass zone restrictions and access or execute arbitrary files via an IFRAME tag pointing to an ASF file whose Content-location contains a File:// URL.",7.5,2.0,,cpe:2.3:a:microsoft:windows_media_player:7:*:*:*:*:*:*:*|cpe:2.3:a:microsoft:windows_media_player:8:*:*:*:*:*:*:*,media player
CVE-2003-1107,2003-12-31,"The DHTML capability in Microsoft Windows Media Player (WMP) 6.4, 7.0, 7.1, and 9 may run certain URL commands from a security zone that is less trusted than the current zone, which allows attackers to bypass intended access restrictions.",5.1,2.0,,cpe:2.3:a:microsoft:windows_media_player:6.4:*:*:*:*:*:*:*|cpe:2.3:a:microsoft:windows_media_player:7:*:*:*:*:*:*:*|cpe:2.3:a:microsoft:windows_media_player:7.1:*:*:*:*:*:*:*|cpe:2.3:a:microsoft:windows_media_player:9:*:*:*:*:*:*:*,media player
CVE-2004-1244,2004-02-08,"Windows Media Player 9 allows remote attackers to execute arbitrary code via a PNG file containing large (1) width or (2) height values, aka the ""PNG Processing Vulnerability.""",7.5,2.0,,cpe:2.3:a:microsoft:windows_media_player:9:*:*:*:*:*:*:*,media player
CVE-2004-0726,2004-07-27,"The Windows Media Player control in Microsoft Windows 2000 allows remote attackers to execute arbitrary script in the local computer zone via an ASX filename that contains javascript, which is executed in the local context in a preview panel.",7.5,2.0,,cpe:2.3:o:microsoft:windows_2000:*:*:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows_2000:*:sp1:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows_2000:*:sp2:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows_2000:*:sp3:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows_2000:*:sp4:*:*:*:*:*:*,media player
CVE-2004-0503,2004-08-18,"Microsoft Outlook 2003 allows remote attackers to bypass the default zone restrictions and execute script within media files via a Rich Text Format (RTF) message containing an OLE object for the Windows Media Player, which bypasses Media Player's setting to disallow scripting and may lead to unprompted installation of an executable when exploited in conjunction with predictable-file-location exposures such as CVE-2004-0502.",5.0,2.0,,cpe:2.3:a:microsoft:outlook:2003:*:*:*:*:*:*:*,media player
CVE-2004-1324,2004-12-18,"The Microsoft Windows Media Player 9.0 ActiveX control may allow remote attackers to execute arbitrary web script in the Local computer zone via the (1) artist or (2) song fields of a music file, if the file is processed using Internet Explorer.",2.6,2.0,,cpe:2.3:a:microsoft:windows_media_player:9:*:*:*:*:*:*:*,media player
CVE-2004-1325,2004-12-18,"The getItemInfoByAtom function in the ActiveX control for Microsoft Windows Media Player 9.0 returns a 0 if the file does not exist and the size of the file if the file exists, which allows remote attackers to determine the existence of files on the local system.",5.0,2.0,,cpe:2.3:a:microsoft:windows_media_player:9:*:*:*:*:*:*:*,media player
CVE-2005-1574,2005-05-14,"Windows Media Player 9 and 10, in certain cases, allows content protected by Windows Media Digital Rights Management (WMDRM) to redirect the user to a web site to obtain a license, even when the ""Acquire licenses automatically for protected content"" setting is not enabled.",7.5,2.0,,cpe:2.3:a:microsoft:windows_media_player:9:*:*:*:*:*:*:*|cpe:2.3:a:microsoft:windows_media_player:10:*:*:*:*:*:*:*,media player
CVE-2005-2128,2005-10-12,QUARTZ.DLL in Microsoft Windows Media Player 9 allows remote attackers to write a null byte to arbitrary memory via an AVI file with a crafted strn element with a modified length value.,5.0,2.0,,cpe:2.3:a:microsoft:windows_media_player:9:*:*:*:*:*:*:*,media player
CVE-2006-0005,2006-02-14,"Buffer overflow in the plug-in for Microsoft Windows Media Player (WMP) 9 and 10, when used in browsers other than Internet Explorer and set as the default application to handle media files, allows remote attackers to execute arbitrary code via HTML with an EMBED element containing a long src attribute.",9.3,2.0,CWE-119,cpe:2.3:o:microsoft:windows-nt:datacenter_server:*:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows-nt:datacenter_server:sp1:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows-nt:datacenter_server:sp2:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows-nt:datacenter_server:sp3:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows-nt:datacenter_server:sp4:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows-nt:xp:sp2:home:*:*:*:*:*|cpe:2.3:o:microsoft:windows-nt:xp_tablet_pc:*:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows-nt:xp_tablet_pc:sp1:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows-nt:xp_tablet_pc:sp2:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows_2000:*:sp1:pro:*:*:*:*:*|cpe:2.3:o:microsoft:windows_2000:*:sp2:pro:*:*:*:*:*|cpe:2.3:o:microsoft:windows_2000:*:sp3:pro:*:*:*:*:*|cpe:2.3:o:microsoft:windows_2000:*:sp4:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows_2000:*:sp4:pro:*:*:*:*:*|cpe:2.3:o:microsoft:windows_2000:-:*:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows_2000_advanced_server:*:*:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows_2000_advanced_server:sp1:*:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows_2000_advanced_server:sp2:*:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows_2000_advanced_server:sp3:*:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows_2000_advanced_server:sp4:*:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows_2003_server:datacenter_edition:*:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows_2003_server:datacenter_edition_64-bit:*:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows_2003_server:enterprise_edition:*:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows_2003_server:enterprise_edition_64-bit:*:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows_2003_server:standard:*:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows_2003_server:standard_64-bit:*:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows_2003_server:web_edition:*:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows_server_2000:none:*:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows_server_2000:sp1:*:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows_server_2000:sp2:*:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows_server_2000:sp3:*:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows_server_2003:datacenter_sp1:*:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows_server_2003:enterprise_sp1:*:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows_server_2003:standard_sp1:*:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows_server_2003:web_edition_sp1:*:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows_xp:*:*:home:*:*:*:*:*|cpe:2.3:o:microsoft:windows_xp:*:*:media_center:*:*:*:*:*|cpe:2.3:o:microsoft:windows_xp:*:*:pro:*:*:*:*:*|cpe:2.3:o:microsoft:windows_xp:*:*:x64:*:*:*:*:*|cpe:2.3:o:microsoft:windows_xp:*:sp1:home:*:*:*:*:*|cpe:2.3:o:microsoft:windows_xp:*:sp1:media_center:*:*:*:*:*|cpe:2.3:o:microsoft:windows_xp:*:sp1:pro:*:*:*:*:*|cpe:2.3:o:microsoft:windows_xp:*:sp2:media_center:*:*:*:*:*|cpe:2.3:o:microsoft:windows_xp:*:sp2:pro:*:*:*:*:*|cpe:2.3:o:microsoft:windows_xp:-:*:*:*:*:*:*:*,media player
CVE-2006-0006,2006-02-14,"Heap-based buffer overflow in the bitmap processing routine in Microsoft Windows Media Player 7.1 on Windows 2000 SP4, Media Player 9 on Windows 2000 SP4 and XP SP1, and Media Player 10 on XP SP1 and SP2 allows remote attackers to execute arbitrary code via a crafted bitmap (.BMP) file that specifies a size of 0 but contains additional data.",9.3,2.0,CWE-119,cpe:2.3:a:microsoft:windows_media_player:7.1:*:*:*:*:*:*:*|cpe:2.3:a:microsoft:windows_media_player:9:*:*:*:*:*:*:*|cpe:2.3:a:microsoft:windows_media_player:10:*:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows_2000:*:sp1:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows_2000:*:sp4:*:fr:*:*:*:*|cpe:2.3:o:microsoft:windows_2003_server:r2:*:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows_98:*:gold:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows_98se:*:*:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows_me:*:*:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows_xp:*:sp1:tablet_pc:*:*:*:*:*|cpe:2.3:o:microsoft:windows_xp:*:sp2:tablet_pc:*:*:*:*:*,media player
CVE-2006-1942,2006-04-20,"Mozilla Firefox 1.5.0.2 and possibly other versions before 1.5.0.4, Netscape 8.1, 8.0.4, and 7.2, and K-Meleon 0.9.13 allows user-assisted remote attackers to open local files via a web page with an IMG element containing a SRC attribute with a non-image file:// URL, then tricking the user into selecting View Image for the broken image, as demonstrated using a .wma file to launch Windows Media Player, or by referencing an ""alternate web page.""",5.1,2.0,,cpe:2.3:a:k-meleon_project:k-meleon:0.9.13:*:*:*:*:*:*:*|cpe:2.3:a:mozilla:firefox:1.5.0.2:*:*:*:*:*:*:*|cpe:2.3:a:netscape:navigator:7.2:*:*:*:*:*:*:*|cpe:2.3:a:netscape:navigator:8.0.40:*:*:*:*:*:*:*|cpe:2.3:a:netscape:navigator:8.1:*:*:*:*:*:*:*,media player
CVE-2006-0025,2006-06-13,Stack-based buffer overflow in Microsoft Windows Media Player 9 and 10 allows remote attackers to execute arbitrary code via a PNG image with a large chunk size.,9.3,2.0,CWE-119,cpe:2.3:a:microsoft:windows_media_player:9:*:*:*:*:*:*:*|cpe:2.3:a:microsoft:windows_media_player:10:*:*:*:*:*:*:*,media player
CVE-2007-5911,2007-11-10,"Multiple stack-based buffer overflows in the AxMetaStream ActiveX control in AxMetaStream.dll 3.3.2.26 in Viewpoint Media Player 3.2 allow remote attackers to execute arbitrary code via a long string argument to the (1) BroadcastKey, (2) BroadcastKeyFileURL, (3) Component, (4) ComponentClassID, (5) ComponentFileName, (6) ExtraProperty, (7) Properties, (8) RequiredVersions, (9) Source, or (10) XMLText method.",6.8,2.0,CWE-119,cpe:2.3:a:viewpoint:media_player:3.2:*:*:*:*:*:*:*,media player
CVE-2007-6236,2007-12-04,"Microsoft Windows Media Player (WMP) allows remote attackers to cause a denial of service (application crash) via a certain AIFF file that triggers a divide-by-zero error, as demonstrated by kr.aiff.",5.0,2.0,CWE-189,cpe:2.3:a:microsoft:windows_media_player:11:*:*:*:*:*:*:*,media player
CVE-2007-6401,2007-12-17,"Stack-based buffer overflow in mplayer2.exe in Microsoft Windows Media Player (WMP) 6.4, when used with the 3ivx 4.5.1 or 5.0.1 codec, allows remote attackers to execute arbitrary code via a certain .mp4 file, possibly a related issue to CVE-2007-6402.",9.3,2.0,CWE-119,cpe:2.3:a:3ivx:mpeg-4_codec:4.5.1:*:*:*:*:*:*:*|cpe:2.3:a:3ivx:mpeg-4_codec:5.0.1:*:*:*:*:*:*:*|cpe:2.3:a:microsoft:windows_media_player:6.4:*:*:*:*:*:*:*,media player
CVE-2007-6402,2007-12-17,"Stack-based buffer overflow in mplayerc.exe in Media Player Classic (MPC) 6.4.9, when used with the 3ivx 4.5.1 or 5.0.1 codec, allows remote attackers to execute arbitrary code via a certain .mp4 file, possibly a related issue to CVE-2007-6401.",9.3,2.0,CWE-119,cpe:2.3:a:3ivx:mpeg-4_codec:4.5.1:*:*:*:*:*:*:*|cpe:2.3:a:3ivx:mpeg-4_codec:5.0.1:*:*:*:*:*:*:*|cpe:2.3:a:guliverkli:media_player_classic:6.4.9.0:*:*:*:*:*:*:*,media player
CVE-2007-6478,2007-12-20,"Stack-based buffer overflow in Rosoft Media Player 4.1.7, 4.1.8, and possibly earlier versions allows remote attackers to execute arbitrary code or cause a denial of service (application crash) via a long string in a .M3U file. NOTE: some of these details are obtained from third party information.",6.8,2.0,CWE-119,cpe:2.3:a:rosoftengineering:rosoft_media_player:*:*:*:*:*:*:*:*|cpe:2.3:a:rosoftengineering:rosoft_media_player:4.1.7:*:*:*:*:*:*:*,media player
CVE-2008-0295,2008-01-16,"Heap-based buffer overflow in modules/access/rtsp/real_sdpplin.c in the Xine library, as used in VideoLAN VLC Media Player 0.8.6d and earlier, allows user-assisted remote attackers to cause a denial of service (crash) or execute arbitrary code via long Session Description Protocol (SDP) data.",8.5,2.0,CWE-119,cpe:2.3:a:videolan:vlc_media_player:*:*:*:*:*:*:*:*,media player
CVE-2008-0296,2008-01-16,Heap-based buffer overflow in the libaccess_realrtsp plugin in VideoLAN VLC Media Player 0.8.6d and earlier on Windows might allow remote RTSP servers to cause a denial of service (application crash) or execute arbitrary code via a long string.,10.0,2.0,CWE-119,cpe:2.3:o:microsoft:windows:*:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:*:*:*:*:*:*:*:*,media player
CVE-2008-0619,2008-02-06,Buffer overflow in NeroMediaPlayer.exe in Nero Media Player 1.4.0.35 and earlier allows remote attackers to execute arbitrary code or cause a denial of service (persistent crash) via a long URI in a .M3U file.,9.3,2.0,CWE-119,cpe:2.3:a:nero:mediaplayer:*:*:*:*:*:*:*:*,media player
CVE-2008-0984,2008-02-26,"The MP4 demuxer (mp4.c) for VLC media player 0.8.6d and earlier, as used in Miro Player 1.1 and earlier, allows remote attackers to overwrite arbitrary memory and execute arbitrary code via a malformed MP4 file.",9.3,2.0,CWE-399,cpe:2.3:a:miro:miro_player:*:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:*:*:*:*:*:*:*:*,media player
CVE-2008-1044,2008-02-27,"Stack-based buffer overflow in the Quantum Streaming Player (Quantum Streaming IE Player) ActiveX control (aka QSP2IE.QSP2IE) in qsp2ie07076007.dll 7.7.6.7 and qsp2ie07074039.dll 7.7.4.39 in Move Media Player allows remote attackers to execute arbitrary code via a long argument to the UploadLogs method, a different vector than CVE-2007-4722.  NOTE: some of these details are obtained from third party information.",7.5,2.0,CWE-119,cpe:2.3:a:move_networks_inc:move_media_player:*:*:*:*:*:*:*:*|cpe:2.3:a:move_networks_inc:qunatum_streaming_player:7.7.4_39:*:*:*:*:*:*:*|cpe:2.3:a:move_networks_inc:qunatum_streaming_player:7.7.6.7:*:*:*:*:*:*:*,media player
CVE-2009-1331,2009-04-17,"Integer overflow in Microsoft Windows Media Player (WMP) 11.0.5721.5260 allows remote attackers to cause a denial of service (application crash) via a crafted .mid file, as demonstrated by crash.mid.",9.3,2.0,CWE-189,cpe:2.3:a:microsoft:windows_media_player:11.0.5721.5260:*:*:*:*:*:*:*,media player
CVE-2009-0893,2009-06-02,"Multiple heap-based buffer overflows in xvidcore/src/decoder.c in the xvidcore library in Xvid before 1.2.2, as used by Windows Media Player and other applications, allow remote attackers to execute arbitrary code by providing a crafted macroblock (aka MBlock) number in a video stream in a crafted movie file that triggers heap memory corruption, related to a ""missing resync marker range check"" and the (1) decoder_iframe, (2) decoder_pframe, and (3) decoder_bframe functions.",10.0,2.0,CWE-119,cpe:2.3:a:xvid:xvid:*:*:*:*:*:*:*:*|cpe:2.3:a:xvid:xvid:1.1.0:*:*:*:*:*:*:*|cpe:2.3:a:xvid:xvid:1.1.1:*:*:*:*:*:*:*|cpe:2.3:a:xvid:xvid:1.1.2:*:*:*:*:*:*:*|cpe:2.3:a:xvid:xvid:1.1.3:*:*:*:*:*:*:*|cpe:2.3:a:xvid:xvid:1.2.0:*:*:*:*:*:*:*,media player
CVE-2009-0894,2009-06-02,"Heap-based buffer overflow in the decoder_create function in the initialization functionality in xvidcore/src/decoder.c in Xvid before 1.2.2, as used by Windows Media Player and other applications, allows remote attackers to execute arbitrary code via vectors involving the DirectShow (aka DShow) frontend and improper handling of the XVID_ERR_MEMORY return code during processing of a crafted movie file. NOTE: some of these details are obtained from third party information.",10.0,2.0,CWE-119,cpe:2.3:a:xvid:xvid:*:*:*:*:*:*:*:*|cpe:2.3:a:xvid:xvid:1.1.0:*:*:*:*:*:*:*|cpe:2.3:a:xvid:xvid:1.1.1:*:*:*:*:*:*:*|cpe:2.3:a:xvid:xvid:1.1.2:*:*:*:*:*:*:*|cpe:2.3:a:xvid:xvid:1.1.3:*:*:*:*:*:*:*|cpe:2.3:a:xvid:xvid:1.2.0:*:*:*:*:*:*:*,media player
CVE-2009-2484,2009-07-16,"Stack-based buffer overflow in the Win32AddConnection function in modules/access/smb.c in VideoLAN VLC media player 0.9.9, when running on Microsoft Windows, allows remote attackers to cause a denial of service (application crash) and possibly execute arbitrary code via a long smb URI in a playlist file.",9.3,2.0,CWE-119,cpe:2.3:a:videolan:vlc_media_player:0.9.9:*:*:*:*:*:*:*|cpe:2.3:o:microsoft:windows:*:*:*:*:*:*:*:*,media player
CVE-2009-4931,2010-07-12,Stack-based buffer overflow in Groovy Media Player 1.1.0 allows remote attackers to cause a denial of service (application crash) or possibly execute arbitrary code via a long string in a .m3u playlist file.,6.8,2.0,CWE-119,cpe:2.3:a:bestwebsharing:groovy_media_player:1.1.0:*:*:*:*:*:*:*,media player
CVE-2010-2937,2010-08-20,"The ReadMetaFromId3v2 function in taglib.cpp in the TagLib plugin in VideoLAN VLC media player 0.9.0 through 1.1.2 does not properly process ID3v2 tags, which allows remote attackers to cause a denial of service (application crash) via a crafted media file.",5.0,2.0,CWE-20,cpe:2.3:a:videolan:vlc_media_player:0.9.0:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:0.9.1:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:0.9.2:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:0.9.3:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:0.9.4:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:0.9.5:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:0.9.6:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:0.9.7:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:0.9.8a:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:0.9.9:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:0.9.9a:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:0.9.10:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:1.0.0:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:1.0.1:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:1.0.2:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:1.0.3:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:1.0.4:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:1.0.5:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:1.0.6:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:1.1.0:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:1.1.1:*:*:*:*:*:*:*|cpe:2.3:a:videolan:vlc_media_player:1.1.2:*:*:*:*:*:*:*,media player
